date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file
"2025-01-11,13:12:40",[  211] ,[ 1382] *,[  742] ,[ 1520] *,[ 1610] *,[ 1055] *,[  670] ,[  422] ,[ 1708] *,[   88] ,20250111_131240_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131240_foto_normalized.npy
"2025-01-11,13:12:48",[  211] ,[ 1381] *,[  742] ,[ 1521] *,[ 1609] *,[ 1055] *,[  670] ,[  422] ,[ 1707] *,[   88] ,20250111_131248_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131248_foto_normalized.npy
"2025-01-11,13:13:15",[  211] ,[ 1381] *,[  741] ,[ 1520] *,[ 1609] *,[ 1054] *,[  670] ,[  422] ,[ 1708] *,[   88] ,20250111_131315_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131315_foto_normalized.npy
"2025-01-11,13:13:27",[  211] ,[ 1382] *,[  742] ,[ 1520] *,[ 1609] *,[ 1054] *,[  669] ,[  422] ,[ 1707] *,[   88] ,20250111_131327_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131327_foto_normalized.npy
"2025-01-11,13:13:57",[  217] ,[ 1418] *,[  754] ,[ 1548] *,[ 1638] *,[ 1082] *,[  684] ,[  429] ,[ 1662] *,[   86] ,20250111_131357_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131357_foto_normalized.npy
"2025-01-11,13:14:13",[  217] ,[ 1417] *,[  753] ,[ 1547] *,[ 1636] *,[ 1082] *,[  683] ,[  429] ,[ 1663] *,[   86] ,20250111_131413_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131413_foto_normalized.npy
"2025-01-11,13:14:40",[  217] ,[ 1417] *,[  753] ,[ 1546] *,[ 1636] *,[ 1081] *,[  683] ,[  429] ,[ 1663] *,[   86] ,20250111_131440_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131440_foto_normalized.npy
"2025-01-11,13:15:16",[  216] ,[ 1412] *,[  751] ,[ 1542] *,[ 1630] *,[ 1076] *,[  681] ,[  428] ,[ 1669] *,[   86] ,20250111_131516_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131516_foto_normalized.npy
"2025-01-11,13:15:27",[  216] ,[ 1411] *,[  751] ,[ 1542] *,[ 1630] *,[ 1077] *,[  681] ,[  428] ,[ 1668] *,[   86] ,20250111_131527_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131527_foto_normalized.npy
"2025-01-11,13:15:39",[  216] ,[ 1410] *,[  751] ,[ 1541] *,[ 1631] *,[ 1077] *,[  681] ,[  428] ,[ 1669] *,[   86] ,20250111_131539_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131539_foto_normalized.npy
"2025-01-11,13:15:58",[  217] ,[ 1415] *,[  752] ,[ 1544] *,[ 1633] *,[ 1079] *,[  682] ,[  429] ,[ 1663] *,[   86] ,20250111_131558_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131558_foto_normalized.npy
"2025-01-11,13:16:11",[  216] ,[ 1415] *,[  752] ,[ 1544] *,[ 1633] *,[ 1079] *,[  682] ,[  429] ,[ 1663] *,[   86] ,20250111_131611_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131611_foto_normalized.npy
"2025-01-11,13:16:44",[  211] ,[ 1381] *,[  741] ,[ 1518] *,[ 1607] *,[ 1054] *,[  669] ,[  422] ,[ 1704] *,[   88] ,20250111_131644_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131644_foto_normalized.npy
"2025-01-11,13:17:34",[  212] ,[ 1387] *,[  744] ,[ 1525] *,[ 1615] *,[ 1058] *,[  671] ,[  423] ,[ 1705] *,[   88] ,20250111_131734_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131734_foto_normalized.npy
"2025-01-11,13:17:47",[  211] ,[ 1378] *,[  741] ,[ 1516] *,[ 1606] *,[ 1050] *,[  667] ,[  420] ,[ 1713] *,[   88] ,20250111_131747_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131747_foto_normalized.npy
"2025-01-11,13:18:00",[  208] ,[ 1363] *,[  736] ,[ 1505] *,[ 1595] *,[ 1039] *,[  662] ,[  418] ,[ 1733] *,[   89] ,20250111_131800_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131800_foto_normalized.npy
"2025-01-11,13:20:24",[  208] ,[ 1361] *,[  735] ,[ 1503] *,[ 1592] *,[ 1038] *,[  660] ,[  417] ,[ 1732] *,[   89] ,20250111_132024_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132024_foto_normalized.npy
"2025-01-11,13:20:32",[  206] ,[ 1349] *,[  731] ,[ 1493] *,[ 1582] *,[ 1028] *,[  655] ,[  414] ,[ 1742] *,[   90] ,20250111_132032_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132032_foto_normalized.npy
"2025-01-11,13:20:42",[  206] ,[ 1350] *,[  731] ,[ 1494] *,[ 1583] *,[ 1029] *,[  656] ,[  414] ,[ 1743] *,[   90] ,20250111_132042_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132042_foto_normalized.npy
"2025-01-11,13:21:01",[  206] ,[ 1347] *,[  730] ,[ 1492] *,[ 1580] *,[ 1027] *,[  654] ,[  413] ,[ 1745] *,[   90] ,20250111_132101_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132101_foto_normalized.npy
"2025-01-11,13:21:17",[  206] ,[ 1346] *,[  730] ,[ 1490] *,[ 1580] *,[ 1026] *,[  654] ,[  413] ,[ 1745] *,[   90] ,20250111_132117_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132117_foto_normalized.npy
"2025-01-11,13:21:39",[  206] ,[ 1346] *,[  730] ,[ 1490] *,[ 1580] *,[ 1026] *,[  654] ,[  413] ,[ 1747] *,[   90] ,20250111_132139_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132139_foto_normalized.npy
"2025-01-11,13:21:48",[  206] ,[ 1345] *,[  730] ,[ 1489] *,[ 1580] *,[ 1026] *,[  654] ,[  413] ,[ 1747] *,[   90] ,20250111_132148_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132148_foto_normalized.npy
"2025-01-11,13:21:58",[  206] ,[ 1346] *,[  730] ,[ 1490] *,[ 1580] *,[ 1026] *,[  654] ,[  413] ,[ 1746] *,[   90] ,20250111_132158_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132158_foto_normalized.npy
"2025-01-11,13:22:07",[  205] ,[ 1345] *,[  730] ,[ 1490] *,[ 1579] *,[ 1026] *,[  654] ,[  413] ,[ 1747] *,[   90] ,20250111_132207_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132207_foto_normalized.npy
"2025-01-11,13:22:15",[  206] ,[ 1345] *,[  730] ,[ 1490] *,[ 1580] *,[ 1026] *,[  654] ,[  413] ,[ 1747] *,[   90] ,20250111_132215_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132215_foto_normalized.npy
"2025-01-11,13:22:26",[  206] ,[ 1345] *,[  729] ,[ 1489] *,[ 1579] *,[ 1026] *,[  654] ,[  413] ,[ 1747] *,[   90] ,20250111_132226_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132226_foto_normalized.npy
"2025-01-11,13:22:35",[  205] ,[ 1344] *,[  729] ,[ 1489] *,[ 1579] *,[ 1026] *,[  654] ,[  413] ,[ 1747] *,[   90] ,20250111_132235_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132235_foto_normalized.npy
"2025-01-11,13:22:50",[  205] ,[ 1345] *,[  729] ,[ 1490] *,[ 1579] *,[ 1025] *,[  654] ,[  413] ,[ 1746] *,[   90] ,20250111_132250_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132250_foto_normalized.npy
"2025-01-11,13:23:01",[  205] ,[ 1344] *,[  729] ,[ 1489] *,[ 1579] *,[ 1025] *,[  654] ,[  413] ,[ 1745] *,[   90] ,20250111_132301_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132301_foto_normalized.npy
"2025-01-11,13:23:12",[  205] ,[ 1344] *,[  729] ,[ 1489] *,[ 1579] *,[ 1025] *,[  654] ,[  413] ,[ 1746] *,[   90] ,20250111_132312_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132312_foto_normalized.npy
"2025-01-11,13:23:23",[  205] ,[ 1344] *,[  729] ,[ 1488] *,[ 1579] *,[ 1026] *,[  654] ,[  413] ,[ 1746] *,[   90] ,20250111_132323_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132323_foto_normalized.npy
"2025-01-11,13:23:31",[  205] ,[ 1344] *,[  729] ,[ 1489] *,[ 1578] *,[ 1025] *,[  654] ,[  413] ,[ 1746] *,[   90] ,20250111_132331_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132331_foto_normalized.npy
"2025-01-11,13:23:40",[  205] ,[ 1344] *,[  729] ,[ 1487] *,[ 1578] *,[ 1025] *,[  653] ,[  413] ,[ 1744] *,[   90] ,20250111_132340_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132340_foto_normalized.npy
"2025-01-11,13:23:48",[  205] ,[ 1344] *,[  729] ,[ 1488] *,[ 1578] *,[ 1025] *,[  654] ,[  413] ,[ 1746] *,[   90] ,20250111_132348_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132348_foto_normalized.npy
"2025-01-11,13:24:35",[  205] ,[ 1343] *,[  729] ,[ 1488] *,[ 1578] *,[ 1025] *,[  653] ,[  412] ,[ 1747] *,[   90] ,20250111_132435_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132435_foto_normalized.npy
"2025-01-11,13:24:43",[  205] ,[ 1343] *,[  729] ,[ 1488] *,[ 1578] *,[ 1024] *,[  653] ,[  413] ,[ 1745] *,[   90] ,20250111_132443_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132443_foto_normalized.npy
"2025-01-11,13:24:51",[  205] ,[ 1343] *,[  729] ,[ 1488] *,[ 1578] *,[ 1025] *,[  654] ,[  413] ,[ 1746] *,[   90] ,20250111_132451_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132451_foto_normalized.npy
"2025-01-11,13:24:59",[  205] ,[ 1342] *,[  729] ,[ 1488] *,[ 1577] *,[ 1024] *,[  653] ,[  413] ,[ 1745] *,[   90] ,20250111_132459_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132459_foto_normalized.npy
"2025-01-11,13:25:06",[  205] ,[ 1343] *,[  729] ,[ 1487] *,[ 1576] *,[ 1024] *,[  653] ,[  412] ,[ 1744] *,[   90] ,20250111_132506_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132506_foto_normalized.npy
"2025-01-11,13:25:15",[  205] ,[ 1343] *,[  729] ,[ 1488] *,[ 1577] *,[ 1024] *,[  653] ,[  412] ,[ 1744] *,[   90] ,20250111_132515_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132515_foto_normalized.npy
"2025-01-11,13:25:23",[  205] ,[ 1343] *,[  728] ,[ 1487] *,[ 1576] *,[ 1024] *,[  653] ,[  413] ,[ 1745] *,[   90] ,20250111_132523_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_132523_foto_normalized.npy
"2025-01-11,13:27:42",[  220] ,[ 1447] *,[  767] ,[ 1559] *,[ 1651] *,[ 1078] *,[  686] ,[  425] ,[ 1968] *,[   96] ,20250111_132742_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_132742_foto_normalized.npy
"2025-01-11,13:28:21",[  219] ,[ 1433] *,[  763] ,[ 1544] *,[ 1636] *,[ 1067] *,[  680] ,[  422] ,[ 1962] *,[   96] ,20250111_132821_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_132821_foto_normalized.npy
"2025-01-11,13:28:30",[  219] ,[ 1433] *,[  764] ,[ 1544] *,[ 1636] *,[ 1068] *,[  680] ,[  422] ,[ 1964] *,[   96] ,20250111_132830_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_132830_foto_normalized.npy
"2025-01-11,13:30:37",[  218] ,[ 1429] *,[  762] ,[ 1540] *,[ 1632] *,[ 1064] *,[  678] ,[  421] ,[ 1962] *,[   96] ,20250111_133037_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133037_foto_normalized.npy
"2025-01-11,13:31:06",[  218] ,[ 1429] *,[  762] ,[ 1540] *,[ 1631] *,[ 1063] *,[  678] ,[  421] ,[ 1960] *,[   95] ,20250111_133106_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133106_foto_normalized.npy
"2025-01-11,13:31:34",[  218] ,[ 1429] *,[  762] ,[ 1541] *,[ 1633] *,[ 1065] *,[  679] ,[  422] ,[ 1961] *,[   96] ,20250111_133134_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133134_foto_normalized.npy
"2025-01-11,13:31:41",[  218] ,[ 1429] *,[  763] ,[ 1541] *,[ 1632] *,[ 1064] *,[  679] ,[  422] ,[ 1960] *,[   95] ,20250111_133141_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133141_foto_normalized.npy
"2025-01-11,13:31:49",[  218] ,[ 1430] *,[  762] ,[ 1540] *,[ 1632] *,[ 1065] *,[  678] ,[  421] ,[ 1959] *,[   95] ,20250111_133149_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133149_foto_normalized.npy
"2025-01-11,13:31:57",[  218] ,[ 1430] *,[  762] ,[ 1541] *,[ 1632] *,[ 1065] *,[  678] ,[  421] ,[ 1957] *,[   95] ,20250111_133157_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133157_foto_normalized.npy
"2025-01-11,13:32:06",[  218] ,[ 1431] *,[  763] ,[ 1542] *,[ 1634] *,[ 1066] *,[  679] ,[  422] ,[ 1960] *,[   95] ,20250111_133206_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133206_foto_normalized.npy
"2025-01-11,13:32:13",[  218] ,[ 1429] *,[  762] ,[ 1540] *,[ 1632] *,[ 1064] *,[  678] ,[  421] ,[ 1951] *,[   95] ,20250111_133213_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133213_foto_normalized.npy
"2025-01-11,13:32:23",[  218] ,[ 1428] *,[  762] ,[ 1540] *,[ 1631] *,[ 1064] *,[  678] ,[  421] ,[ 1951] *,[   95] ,20250111_133223_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133223_foto_normalized.npy
"2025-01-11,13:33:07",[  218] ,[ 1432] *,[  763] ,[ 1541] *,[ 1633] *,[ 1066] *,[  679] ,[  422] ,[ 1951] *,[   95] ,20250111_133307_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133307_foto_normalized.npy
"2025-01-11,13:33:19",[  219] ,[ 1432] *,[  763] ,[ 1542] *,[ 1633] *,[ 1066] *,[  679] ,[  422] ,[ 1948] *,[   95] ,20250111_133319_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133319_foto_normalized.npy
"2025-01-11,13:33:31",[  219] ,[ 1433] *,[  763] ,[ 1543] *,[ 1634] *,[ 1067] *,[  680] ,[  422] ,[ 1954] *,[   95] ,20250111_133331_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133331_foto_normalized.npy
"2025-01-11,13:33:38",[  218] ,[ 1432] *,[  763] ,[ 1542] *,[ 1633] *,[ 1066] *,[  679] ,[  422] ,[ 1951] *,[   95] ,20250111_133338_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133338_foto_normalized.npy
"2025-01-11,13:33:46",[  219] ,[ 1433] *,[  763] ,[ 1542] *,[ 1635] *,[ 1067] *,[  679] ,[  422] ,[ 1954] *,[   95] ,20250111_133346_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133346_foto_normalized.npy
"2025-01-11,13:33:57",[  219] ,[ 1433] *,[  763] ,[ 1543] *,[ 1634] *,[ 1067] *,[  680] ,[  422] ,[ 1948] *,[   95] ,20250111_133357_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133357_foto_normalized.npy
"2025-01-11,13:34:05",[  219] ,[ 1434] *,[  763] ,[ 1544] *,[ 1634] *,[ 1067] *,[  680] ,[  422] ,[ 1946] *,[   95] ,20250111_133405_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133405_foto_normalized.npy
"2025-01-11,13:34:16",[  219] ,[ 1435] *,[  764] ,[ 1544] *,[ 1635] *,[ 1067] *,[  680] ,[  422] ,[ 1953] *,[   95] ,20250111_133416_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133416_foto_normalized.npy
"2025-01-11,13:34:26",[  219] ,[ 1434] *,[  764] ,[ 1543] *,[ 1635] *,[ 1068] *,[  680] ,[  422] ,[ 1953] *,[   95] ,20250111_133426_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133426_foto_normalized.npy
"2025-01-11,13:34:52",[  219] ,[ 1434] *,[  764] ,[ 1544] *,[ 1635] *,[ 1068] *,[  680] ,[  422] ,[ 1949] *,[   95] ,20250111_133452_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133452_foto_normalized.npy
"2025-01-11,13:35:11",[  219] ,[ 1436] *,[  764] ,[ 1544] *,[ 1635] *,[ 1068] *,[  680] ,[  422] ,[ 1947] *,[   95] ,20250111_133511_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133511_foto_normalized.npy
"2025-01-11,13:35:28",[  219] ,[ 1435] *,[  764] ,[ 1543] *,[ 1634] *,[ 1068] *,[  680] ,[  422] ,[ 1946] *,[   95] ,20250111_133528_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133528_foto_normalized.npy
"2025-01-11,13:35:42",[  219] ,[ 1435] *,[  764] ,[ 1544] *,[ 1636] *,[ 1069] *,[  680] ,[  422] ,[ 1950] *,[   95] ,20250111_133542_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133542_foto_normalized.npy
"2025-01-11,13:35:58",[  219] ,[ 1434] *,[  764] ,[ 1544] *,[ 1633] *,[ 1067] *,[  679] ,[  422] ,[ 1941] *,[   95] ,20250111_133558_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133558_foto_normalized.npy
"2025-01-11,13:36:11",[  219] ,[ 1435] *,[  764] ,[ 1544] *,[ 1635] *,[ 1068] *,[  680] ,[  422] ,[ 1944] *,[   95] ,20250111_133611_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133611_foto_normalized.npy
"2025-01-11,13:38:58",[  219] ,[ 1437] *,[  765] ,[ 1545] *,[ 1637] *,[ 1070] *,[  681] ,[  422] ,[ 1948] *,[   95] ,20250111_133858_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133858_foto_normalized.npy
"2025-01-11,13:39:26",[  220] ,[ 1440] *,[  765] ,[ 1547] *,[ 1639] *,[ 1071] *,[  681] ,[  422] ,[ 1951] *,[   95] ,20250111_133926_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133926_foto_normalized.npy
"2025-01-11,13:39:48",[  219] ,[ 1439] *,[  764] ,[ 1545] *,[ 1637] *,[ 1069] *,[  680] ,[  422] ,[ 1944] *,[   95] ,20250111_133948_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133948_foto_normalized.npy
"2025-01-11,13:39:56",[  220] ,[ 1440] *,[  765] ,[ 1547] *,[ 1638] *,[ 1071] *,[  681] ,[  423] ,[ 1950] *,[   95] ,20250111_133956_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_133956_foto_normalized.npy
"2025-01-11,13:40:03",[  219] ,[ 1439] *,[  764] ,[ 1546] *,[ 1637] *,[ 1070] *,[  680] ,[  422] ,[ 1951] *,[   95] ,20250111_134003_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134003_foto_normalized.npy
"2025-01-11,13:40:13",[  219] ,[ 1439] *,[  765] ,[ 1546] *,[ 1638] *,[ 1071] *,[  681] ,[  422] ,[ 1952] *,[   95] ,20250111_134013_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134013_foto_normalized.npy
"2025-01-11,13:40:20",[  219] ,[ 1439] *,[  765] ,[ 1546] *,[ 1638] *,[ 1070] *,[  681] ,[  422] ,[ 1952] *,[   95] ,20250111_134020_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134020_foto_normalized.npy
"2025-01-11,13:40:30",[  219] ,[ 1440] *,[  765] ,[ 1546] *,[ 1638] *,[ 1071] *,[  681] ,[  422] ,[ 1947] *,[   95] ,20250111_134030_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134030_foto_normalized.npy
"2025-01-11,13:40:39",[  220] ,[ 1440] *,[  765] ,[ 1547] *,[ 1638] *,[ 1071] *,[  681] ,[  422] ,[ 1950] *,[   95] ,20250111_134039_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134039_foto_normalized.npy
"2025-01-11,13:41:47",[  220] ,[ 1440] *,[  765] ,[ 1546] *,[ 1638] *,[ 1071] *,[  681] ,[  423] ,[ 1946] *,[   95] ,20250111_134147_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134147_foto_normalized.npy
"2025-01-11,13:41:57",[  219] ,[ 1439] *,[  765] ,[ 1545] *,[ 1637] *,[ 1070] *,[  680] ,[  422] ,[ 1943] *,[   95] ,20250111_134157_foto.jpg,sesquicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/sesquicarbonato/numpy_files/20250111_134157_foto_normalized.npy
